customer_id,customer_name,segment,region,city,industry
C01378,Customer 1378,Enterprise,Central,Indore,Logistics
C01379,Customer 1379,Enterprise,West,Ahmedabad,Healthcare
C01380,Customer 1380,SMB,South,Bengaluru,Logistics
C01381,Customer 1381,SMB,South,Bengaluru,Manufacturing
C01382,Customer 1382,Enterprise,North,Delhi,Automotive
C01383,Customer 1383,SMB,West,Ahmedabad,Energy
C01384,Customer 1384,SMB,Central,Bhopal,Manufacturing
C01385,Customer 1385,SMB,Central,Nagpur,Automotive
C01386,Customer 1386,Mid-Market,North,Chandigarh,Energy
C01387,Customer 1387,Mid-Market,East,Bhubaneswar,Logistics
C01388,Customer 1388,Mid-Market,South,Hyderabad,Construction
C01389,Customer 1389,SMB,Central,Nagpur,Healthcare
C01390,Customer 1390,SMB,North,Lucknow,Manufacturing
C01391,Customer 1391,Mid-Market,Central,Bhopal,Manufacturing
C01392,Customer 1392,Mid-Market,Central,Indore,Construction
C01393,Customer 1393,SMB,North,Chandigarh,Construction
C01394,Customer 1394,SMB,North,Lucknow,Healthcare
C01395,Customer 1395,Mid-Market,Central,Nagpur,Logistics
C01396,Customer 1396,Mid-Market,North,Delhi,Manufacturing
C01397,Customer 1397,Mid-Market,West,Ahmedabad,Automotive
C01398,Customer 1398,Mid-Market,Central,Nagpur,Construction
C01399,Customer 1399,Mid-Market,West,Pune,Automotive
C01400,Customer 1400,SMB,South,Hyderabad,Automotive
C01401,Customer 1401,SMB,South,Bengaluru,Manufacturing
C01402,Customer 1402,Mid-Market,North,Chandigarh,Logistics
C01403,Customer 1403,Mid-Market,Central,Nagpur,Construction
C01404,Customer 1404,Mid-Market,South,Chennai,Construction
C01405,Customer 1405,Enterprise,North,Delhi,Energy
C01406,Customer 1406,Mid-Market,South,Bengaluru,Logistics
C01407,Customer 1407,Enterprise,Central,Nagpur,Construction
C01408,Customer 1408,Mid-Market,North,Lucknow,Energy
C01409,Customer 1409,Enterprise,Central,Nagpur,Energy
C01410,Customer 1410,Mid-Market,East,Bhubaneswar,Manufacturing
C01411,Customer 1411,SMB,Central,Bhopal,Automotive
C01412,Customer 1412,Mid-Market,Central,Nagpur,Healthcare
C01413,Customer 1413,Mid-Market,Central,Indore,Construction
C01414,Customer 1414,SMB,Central,Bhopal,Construction
C01415,Customer 1415,Mid-Market,North,Chandigarh,Manufacturing
C01416,Customer 1416,Enterprise,East,Kolkata,Energy
C01417,Customer 1417,Mid-Market,West,Pune,Automotive
C01418,Customer 1418,Mid-Market,West,Ahmedabad,Manufacturing
C01419,Customer 1419,Mid-Market,Central,Nagpur,Manufacturing
C01420,Customer 1420,Enterprise,Central,Nagpur,Automotive
C01421,Customer 1421,Mid-Market,East,Bhubaneswar,Logistics
C01422,Customer 1422,Mid-Market,West,Ahmedabad,Manufacturing
C01423,Customer 1423,Mid-Market,South,Chennai,Construction
C01424,Customer 1424,Mid-Market,South,Bengaluru,Healthcare
C01425,Customer 1425,Enterprise,South,Hyderabad,Construction
C01426,Customer 1426,Mid-Market,South,Hyderabad,Construction
C01427,Customer 1427,SMB,North,Delhi,Logistics
C01428,Customer 1428,Mid-Market,North,Lucknow,Logistics
C01429,Customer 1429,Mid-Market,East,Kolkata,Automotive
C01430,Customer 1430,Mid-Market,South,Hyderabad,Energy
C01431,Customer 1431,Mid-Market,Central,Indore,Energy
C01432,Customer 1432,SMB,West,Mumbai,Manufacturing
C01433,Customer 1433,Mid-Market,North,Lucknow,Logistics
C01434,Customer 1434,Mid-Market,North,Delhi,Logistics
C01435,Customer 1435,SMB,North,Delhi,Construction
C01436,Customer 1436,SMB,Central,Bhopal,Healthcare
C01437,Customer 1437,Mid-Market,North,Lucknow,Construction
C01438,Customer 1438,Enterprise,West,Mumbai,Energy
C01439,Customer 1439,Enterprise,Central,Indore,Logistics
C01440,Customer 1440,Mid-Market,Central,Bhopal,Construction
C01441,Customer 1441,Enterprise,South,Chennai,Construction
C01442,Customer 1442,Mid-Market,North,Lucknow,Construction
C01443,Customer 1443,SMB,North,Chandigarh,Automotive
C01444,Customer 1444,Mid-Market,North,Delhi,Energy
C01445,Customer 1445,Enterprise,North,Lucknow,Energy
C01446,Customer 1446,Enterprise,West,Mumbai,Logistics
C01447,Customer 1447,Mid-Market,Central,Indore,Manufacturing
C01448,Customer 1448,Mid-Market,West,Ahmedabad,Manufacturing
C01449,Customer 1449,SMB,West,Pune,Logistics
C01450,Customer 1450,Enterprise,North,Delhi,Logistics
C01451,Customer 1451,Enterprise,East,Kolkata,Logistics
C01452,Customer 1452,Mid-Market,West,Pune,Manufacturing
C01453,Customer 1453,Mid-Market,Central,Indore,Automotive
C01454,Customer 1454,Mid-Market,Central,Bhopal,Construction
C01455,Customer 1455,SMB,South,Hyderabad,Manufacturing
C01456,Customer 1456,Mid-Market,North,Chandigarh,Energy
C01457,Customer 1457,Mid-Market,South,Hyderabad,Energy
C01458,Customer 1458,SMB,South,Hyderabad,Construction
C01459,Customer 1459,Enterprise,Central,Nagpur,Construction
C01460,Customer 1460,SMB,South,Chennai,Construction
C01461,Customer 1461,Mid-Market,East,Bhubaneswar,Construction
C01462,Customer 1462,Mid-Market,West,Pune,Automotive
C01463,Customer 1463,SMB,North,Chandigarh,Automotive
C01464,Customer 1464,Mid-Market,South,Bengaluru,Construction
C01465,Customer 1465,Mid-Market,West,Ahmedabad,Automotive
C01466,Customer 1466,Mid-Market,East,Bhubaneswar,Healthcare
C01467,Customer 1467,Mid-Market,South,Chennai,Healthcare
C01468,Customer 1468,Mid-Market,South,Chennai,Energy
C01469,Customer 1469,Enterprise,East,Guwahati,Construction
C01470,Customer 1470,SMB,North,Lucknow,Construction
C01471,Customer 1471,Mid-Market,Central,Bhopal,Manufacturing
C01472,Customer 1472,Mid-Market,North,Chandigarh,Manufacturing
C01473,Customer 1473,Enterprise,North,Lucknow,Logistics
C01474,Customer 1474,Mid-Market,West,Mumbai,Construction
C01475,Customer 1475,Enterprise,West,Ahmedabad,Healthcare
C01476,Customer 1476,Enterprise,West,Mumbai,Healthcare
C01477,Customer 1477,Mid-Market,South,Chennai,Manufacturing
C01478,Customer 1478,Enterprise,Central,Indore,Automotive
C01479,Customer 1479,Mid-Market,West,Pune,Construction
C01480,Customer 1480,Mid-Market,West,Mumbai,Logistics
C01481,Customer 1481,Mid-Market,South,Bengaluru,Automotive
C01482,Customer 1482,SMB,North,Lucknow,Logistics
C01483,Customer 1483,SMB,West,Ahmedabad,Manufacturing
C01484,Customer 1484,Mid-Market,South,Bengaluru,Energy
C01485,Customer 1485,SMB,West,Mumbai,Construction
C01486,Customer 1486,SMB,North,Lucknow,Manufacturing
C01487,Customer 1487,Mid-Market,Central,Bhopal,Energy
C01488,Customer 1488,SMB,West,Mumbai,Healthcare
C01489,Customer 1489,Enterprise,Central,Nagpur,Manufacturing
C01490,Customer 1490,Mid-Market,West,Mumbai,Energy
C01491,Customer 1491,Mid-Market,North,Lucknow,Logistics
C01492,Customer 1492,Enterprise,Central,Nagpur,Manufacturing
C01493,Customer 1493,Mid-Market,West,Mumbai,Energy
C01494,Customer 1494,SMB,East,Kolkata,Automotive
C01495,Customer 1495,Mid-Market,South,Hyderabad,Logistics
C01496,Customer 1496,Enterprise,West,Ahmedabad,Automotive
C01497,Customer 1497,Enterprise,Central,Indore,Construction
C01498,Customer 1498,Mid-Market,West,Ahmedabad,Logistics
C01499,Customer 1499,SMB,South,Hyderabad,Energy
C01500,Customer 1500,SMB,East,Guwahati,Construction
C01501,Customer 1501,Mid-Market,East,Guwahati,Energy
C01502,Customer 1502,Enterprise,Central,Indore,Healthcare
C01503,Customer 1503,Enterprise,South,Bengaluru,Energy
C01504,Customer 1504,Mid-Market,South,Chennai,Energy
C01505,Customer 1505,SMB,East,Kolkata,Construction
C01506,Customer 1506,SMB,West,Mumbai,Construction
C01507,Customer 1507,Mid-Market,East,Bhubaneswar,Energy
C01508,Customer 1508,Mid-Market,South,Chennai,Construction
C01509,Customer 1509,Mid-Market,North,Lucknow,Energy
C01510,Customer 1510,Mid-Market,East,Bhubaneswar,Automotive
C01511,Customer 1511,Mid-Market,North,Delhi,Logistics
C01512,Customer 1512,Mid-Market,North,Chandigarh,Automotive
C01513,Customer 1513,Mid-Market,West,Ahmedabad,Automotive
C01514,Customer 1514,SMB,East,Kolkata,Logistics
C01515,Customer 1515,Mid-Market,Central,Nagpur,Healthcare
C01516,Customer 1516,Enterprise,South,Bengaluru,Manufacturing
C01517,Customer 1517,Mid-Market,North,Delhi,Automotive
C01518,Customer 1518,Mid-Market,Central,Indore,Construction
C01519,Customer 1519,Mid-Market,North,Lucknow,Healthcare
C01520,Customer 1520,Mid-Market,North,Lucknow,Energy
C01521,Customer 1521,SMB,South,Bengaluru,Manufacturing
C01522,Customer 1522,Mid-Market,West,Ahmedabad,Automotive
C01523,Customer 1523,Mid-Market,Central,Nagpur,Construction
C01524,Customer 1524,SMB,East,Guwahati,Manufacturing
C01525,Customer 1525,Mid-Market,East,Guwahati,Logistics
C01526,Customer 1526,Mid-Market,North,Delhi,Manufacturing
C01527,Customer 1527,Enterprise,South,Chennai,Construction
C01528,Customer 1528,Mid-Market,West,Pune,Healthcare
C01529,Customer 1529,SMB,North,Delhi,Healthcare
C01530,Customer 1530,SMB,South,Bengaluru,Construction
C01531,Customer 1531,Mid-Market,South,Chennai,Construction
C01532,Customer 1532,Mid-Market,North,Chandigarh,Automotive
C01533,Customer 1533,Mid-Market,West,Pune,Energy
C01534,Customer 1534,SMB,East,Kolkata,Manufacturing
C01535,Customer 1535,Mid-Market,North,Lucknow,Manufacturing
C01536,Customer 1536,SMB,West,Mumbai,Healthcare
C01537,Customer 1537,Enterprise,East,Kolkata,Construction
C01538,Customer 1538,Enterprise,East,Bhubaneswar,Manufacturing
C01539,Customer 1539,Enterprise,East,Guwahati,Energy
C01540,Customer 1540,Enterprise,South,Bengaluru,Manufacturing
C01541,Customer 1541,SMB,Central,Indore,Healthcare
C01542,Customer 1542,Mid-Market,South,Hyderabad,Construction
C01543,Customer 1543,Mid-Market,South,Bengaluru,Manufacturing
C01544,Customer 1544,Mid-Market,North,Chandigarh,Energy
C01545,Customer 1545,Mid-Market,West,Mumbai,Logistics
C01546,Customer 1546,Mid-Market,South,Bengaluru,Logistics
C01547,Customer 1547,Enterprise,South,Bengaluru,Healthcare
C01548,Customer 1548,Mid-Market,East,Guwahati,Manufacturing
C01549,Customer 1549,Enterprise,South,Chennai,Manufacturing
C01550,Customer 1550,SMB,South,Hyderabad,Manufacturing
C01551,Customer 1551,Enterprise,North,Chandigarh,Construction
C01552,Customer 1552,SMB,South,Chennai,Healthcare
C01553,Customer 1553,SMB,South,Bengaluru,Logistics
C01554,Customer 1554,Enterprise,South,Hyderabad,Energy
C01555,Customer 1555,Enterprise,South,Chennai,Logistics
C01556,Customer 1556,SMB,East,Guwahati,Logistics
C01557,Customer 1557,Mid-Market,Central,Indore,Energy
C01558,Customer 1558,Mid-Market,West,Ahmedabad,Healthcare
C01559,Customer 1559,Enterprise,West,Pune,Construction
C01560,Customer 1560,Mid-Market,Central,Bhopal,Manufacturing
C01561,Customer 1561,Mid-Market,Central,Indore,Construction
C01562,Customer 1562,SMB,West,Pune,Healthcare
C01563,Customer 1563,Mid-Market,Central,Bhopal,Healthcare
C01564,Customer 1564,SMB,Central,Indore,Energy
C01565,Customer 1565,Mid-Market,East,Guwahati,Healthcare
C01566,Customer 1566,Enterprise,West,Mumbai,Construction
C01567,Customer 1567,Mid-Market,North,Lucknow,Construction
C01568,Customer 1568,Mid-Market,North,Chandigarh,Manufacturing
C01569,Customer 1569,Mid-Market,West,Mumbai,Automotive
C01570,Customer 1570,Mid-Market,West,Mumbai,Automotive
C01571,Customer 1571,Mid-Market,South,Chennai,Energy
C01572,Customer 1572,Mid-Market,West,Mumbai,Logistics
C01573,Customer 1573,Mid-Market,West,Pune,Healthcare
C01574,Customer 1574,Mid-Market,Central,Indore,Logistics
C01575,Customer 1575,Mid-Market,North,Lucknow,Energy
C01576,Customer 1576,Mid-Market,South,Hyderabad,Automotive
C01577,Customer 1577,Mid-Market,East,Guwahati,Energy
C01578,Customer 1578,Mid-Market,Central,Indore,Construction
C01579,Customer 1579,Mid-Market,Central,Indore,Construction
C01580,Customer 1580,Mid-Market,Central,Nagpur,Automotive
C01581,Customer 1581,Enterprise,Central,Nagpur,Logistics
C01582,Customer 1582,Mid-Market,South,Chennai,Healthcare
C01583,Customer 1583,Mid-Market,South,Chennai,Automotive
C01584,Customer 1584,Mid-Market,South,Chennai,Automotive
C01585,Customer 1585,SMB,West,Mumbai,Automotive
C01586,Customer 1586,SMB,Central,Indore,Automotive
C01587,Customer 1587,Enterprise,South,Chennai,Automotive
C01588,Customer 1588,Mid-Market,West,Pune,Automotive
C01589,Customer 1589,Mid-Market,South,Chennai,Logistics
C01590,Customer 1590,SMB,North,Chandigarh,Manufacturing
C01591,Customer 1591,Mid-Market,North,Delhi,Manufacturing
C01592,Customer 1592,Mid-Market,North,Chandigarh,Healthcare
C01593,Customer 1593,Mid-Market,Central,Bhopal,Energy
C01594,Customer 1594,Mid-Market,South,Hyderabad,Healthcare
C01595,Customer 1595,Mid-Market,Central,Indore,Automotive
C01596,Customer 1596,Mid-Market,East,Kolkata,Logistics
C01597,Customer 1597,Mid-Market,North,Lucknow,Healthcare
C01598,Customer 1598,Mid-Market,North,Lucknow,Energy
C01599,Customer 1599,SMB,East,Guwahati,Construction
C01600,Customer 1600,SMB,South,Bengaluru,Automotive
C01601,Customer 1601,Mid-Market,Central,Nagpur,Healthcare
C01602,Customer 1602,Mid-Market,North,Lucknow,Energy
C01603,Customer 1603,Enterprise,East,Bhubaneswar,Automotive
C01604,Customer 1604,SMB,East,Bhubaneswar,Construction
C01605,Customer 1605,SMB,South,Hyderabad,Automotive
C01606,Customer 1606,Mid-Market,South,Bengaluru,Logistics
C01607,Customer 1607,SMB,Central,Indore,Logistics
C01608,Customer 1608,Enterprise,South,Chennai,Manufacturing
C01609,Customer 1609,Mid-Market,South,Bengaluru,Construction
C01610,Customer 1610,Enterprise,South,Bengaluru,Healthcare
C01611,Customer 1611,Enterprise,South,Hyderabad,Automotive
C01612,Customer 1612,Mid-Market,East,Guwahati,Manufacturing
C01613,Customer 1613,Mid-Market,East,Bhubaneswar,Manufacturing
C01614,Customer 1614,SMB,South,Hyderabad,Healthcare
C01615,Customer 1615,Mid-Market,Central,Nagpur,Construction
C01616,Customer 1616,SMB,North,Delhi,Automotive
C01617,Customer 1617,SMB,North,Delhi,Manufacturing
C01618,Customer 1618,Mid-Market,West,Mumbai,Construction
C01619,Customer 1619,SMB,Central,Bhopal,Manufacturing
C01620,Customer 1620,Mid-Market,North,Lucknow,Healthcare
C01621,Customer 1621,Mid-Market,North,Delhi,Automotive
C01622,Customer 1622,Enterprise,West,Mumbai,Manufacturing
C01623,Customer 1623,Mid-Market,East,Kolkata,Energy
C01624,Customer 1624,SMB,North,Lucknow,Automotive
C01625,Customer 1625,Mid-Market,South,Hyderabad,Manufacturing
C01626,Customer 1626,Mid-Market,East,Guwahati,Automotive
C01627,Customer 1627,Enterprise,South,Hyderabad,Automotive
C01628,Customer 1628,Mid-Market,North,Lucknow,Manufacturing
C01629,Customer 1629,SMB,North,Chandigarh,Manufacturing
C01630,Customer 1630,Mid-Market,South,Bengaluru,Healthcare
C01631,Customer 1631,SMB,West,Ahmedabad,Manufacturing
C01632,Customer 1632,Mid-Market,Central,Bhopal,Logistics
C01633,Customer 1633,SMB,West,Ahmedabad,Manufacturing
C01634,Customer 1634,Mid-Market,East,Guwahati,Logistics
C01635,Customer 1635,Mid-Market,Central,Indore,Construction
C01636,Customer 1636,Enterprise,South,Bengaluru,Healthcare
C01637,Customer 1637,Mid-Market,South,Hyderabad,Automotive
C01638,Customer 1638,SMB,Central,Indore,Construction
C01639,Customer 1639,Mid-Market,South,Hyderabad,Logistics
C01640,Customer 1640,Enterprise,East,Kolkata,Logistics
C01641,Customer 1641,SMB,East,Bhubaneswar,Automotive
C01642,Customer 1642,Enterprise,North,Chandigarh,Energy
C01643,Customer 1643,Mid-Market,West,Pune,Energy
C01644,Customer 1644,SMB,North,Lucknow,Construction
C01645,Customer 1645,Mid-Market,North,Chandigarh,Healthcare
C01646,Customer 1646,SMB,West,Pune,Automotive
C01647,Customer 1647,Mid-Market,South,Bengaluru,Energy
C01648,Customer 1648,SMB,East,Bhubaneswar,Manufacturing
C01649,Customer 1649,Mid-Market,Central,Indore,Logistics
C01650,Customer 1650,Mid-Market,East,Kolkata,Logistics
C01651,Customer 1651,Mid-Market,South,Hyderabad,Construction
C01652,Customer 1652,SMB,South,Bengaluru,Energy
C01653,Customer 1653,Mid-Market,South,Hyderabad,Automotive
C01654,Customer 1654,SMB,North,Delhi,Automotive
C01655,Customer 1655,Mid-Market,Central,Bhopal,Healthcare
C01656,Customer 1656,Mid-Market,South,Chennai,Logistics
C01657,Customer 1657,SMB,South,Bengaluru,Energy
C01658,Customer 1658,Mid-Market,Central,Nagpur,Construction
C01659,Customer 1659,Mid-Market,South,Hyderabad,Manufacturing
C01660,Customer 1660,SMB,North,Chandigarh,Energy
C01661,Customer 1661,Enterprise,North,Chandigarh,Construction
C01662,Customer 1662,Enterprise,West,Ahmedabad,Construction
C01663,Customer 1663,Mid-Market,East,Bhubaneswar,Manufacturing
C01664,Customer 1664,Mid-Market,North,Delhi,Automotive
C01665,Customer 1665,Mid-Market,Central,Nagpur,Energy
C01666,Customer 1666,Enterprise,Central,Indore,Logistics
C01667,Customer 1667,Mid-Market,Central,Nagpur,Construction
C01668,Customer 1668,Mid-Market,South,Bengaluru,Construction
C01669,Customer 1669,Enterprise,North,Delhi,Automotive
C01670,Customer 1670,Mid-Market,Central,Bhopal,Healthcare
C01671,Customer 1671,Mid-Market,South,Bengaluru,Automotive
C01672,Customer 1672,Enterprise,West,Ahmedabad,Construction
C01673,Customer 1673,Mid-Market,East,Guwahati,Energy
C01674,Customer 1674,SMB,North,Chandigarh,Construction
C01675,Customer 1675,Mid-Market,East,Guwahati,Logistics
C01676,Customer 1676,Mid-Market,Central,Indore,Construction
C01677,Customer 1677,Mid-Market,East,Kolkata,Construction
C01678,Customer 1678,Enterprise,South,Bengaluru,Manufacturing
C01679,Customer 1679,SMB,Central,Nagpur,Logistics
C01680,Customer 1680,SMB,West,Pune,Healthcare
C01681,Customer 1681,SMB,East,Guwahati,Logistics
C01682,Customer 1682,Mid-Market,Central,Nagpur,Automotive
C01683,Customer 1683,Mid-Market,East,Kolkata,Automotive
C01684,Customer 1684,Enterprise,South,Chennai,Automotive
C01685,Customer 1685,Mid-Market,North,Lucknow,Manufacturing
C01686,Customer 1686,Mid-Market,South,Chennai,Automotive
C01687,Customer 1687,Mid-Market,West,Pune,Construction
C01688,Customer 1688,Enterprise,West,Pune,Construction
C01689,Customer 1689,SMB,West,Pune,Construction
C01690,Customer 1690,Enterprise,South,Chennai,Energy
C01691,Customer 1691,Enterprise,East,Kolkata,Automotive
C01692,Customer 1692,SMB,Central,Bhopal,Logistics
C01693,Customer 1693,SMB,South,Bengaluru,Automotive
C01694,Customer 1694,Mid-Market,East,Bhubaneswar,Automotive
C01695,Customer 1695,Mid-Market,East,Kolkata,Construction
C01696,Customer 1696,Mid-Market,West,Pune,Healthcare
C01697,Customer 1697,Enterprise,North,Lucknow,Logistics
C01698,Customer 1698,Mid-Market,East,Guwahati,Construction
C01699,Customer 1699,Mid-Market,Central,Bhopal,Healthcare
C01700,Customer 1700,Mid-Market,East,Kolkata,Healthcare
C01701,Customer 1701,Enterprise,Central,Indore,Automotive
C01702,Customer 1702,Mid-Market,Central,Bhopal,Healthcare
C01703,Customer 1703,SMB,South,Hyderabad,Logistics
C01704,Customer 1704,Enterprise,West,Mumbai,Automotive
C01705,Customer 1705,Enterprise,West,Ahmedabad,Manufacturing
C01706,Customer 1706,Mid-Market,Central,Nagpur,Healthcare
C01707,Customer 1707,SMB,North,Delhi,Construction
C01708,Customer 1708,Mid-Market,South,Chennai,Construction
C01709,Customer 1709,SMB,Central,Nagpur,Healthcare
C01710,Customer 1710,Mid-Market,South,Hyderabad,Energy
C01711,Customer 1711,Mid-Market,East,Guwahati,Automotive
C01712,Customer 1712,Mid-Market,South,Hyderabad,Construction
C01713,Customer 1713,Enterprise,Central,Nagpur,Construction
C01714,Customer 1714,SMB,Central,Nagpur,Energy
C01715,Customer 1715,Enterprise,South,Bengaluru,Construction
C01716,Customer 1716,Mid-Market,East,Kolkata,Automotive
C01717,Customer 1717,Mid-Market,South,Chennai,Manufacturing
C01718,Customer 1718,Mid-Market,West,Mumbai,Logistics
C01719,Customer 1719,Mid-Market,West,Pune,Automotive
C01720,Customer 1720,Mid-Market,Central,Indore,Construction
C01721,Customer 1721,SMB,North,Delhi,Logistics
C01722,Customer 1722,SMB,South,Hyderabad,Construction
C01723,Customer 1723,SMB,East,Guwahati,Manufacturing
C01724,Customer 1724,Mid-Market,West,Pune,Logistics
C01725,Customer 1725,Mid-Market,West,Mumbai,Automotive
C01726,Customer 1726,Mid-Market,North,Delhi,Logistics
C01727,Customer 1727,Mid-Market,South,Bengaluru,Construction
C01728,Customer 1728,Mid-Market,Central,Bhopal,Manufacturing
C01729,Customer 1729,Mid-Market,North,Delhi,Automotive
C01730,Customer 1730,Enterprise,South,Hyderabad,Automotive
C01731,Customer 1731,Enterprise,Central,Indore,Automotive
C01732,Customer 1732,SMB,North,Chandigarh,Construction
C01733,Customer 1733,Enterprise,East,Guwahati,Logistics
C01734,Customer 1734,Mid-Market,South,Hyderabad,Construction
C01735,Customer 1735,Mid-Market,Central,Nagpur,Energy
C01736,Customer 1736,Enterprise,East,Kolkata,Energy
C01737,Customer 1737,SMB,Central,Indore,Construction
C01738,Customer 1738,Enterprise,North,Lucknow,Logistics
C01739,Customer 1739,SMB,West,Mumbai,Manufacturing
C01740,Customer 1740,SMB,East,Bhubaneswar,Healthcare
C01741,Customer 1741,Mid-Market,South,Bengaluru,Construction
C01742,Customer 1742,Enterprise,South,Bengaluru,Automotive
C01743,Customer 1743,Mid-Market,North,Chandigarh,Energy
C01744,Customer 1744,Mid-Market,Central,Bhopal,Manufacturing
C01745,Customer 1745,Mid-Market,East,Kolkata,Energy
C01746,Customer 1746,SMB,West,Ahmedabad,Automotive
C01747,Customer 1747,Mid-Market,East,Bhubaneswar,Energy
C01748,Customer 1748,SMB,West,Ahmedabad,Healthcare
C01749,Customer 1749,Enterprise,West,Mumbai,Automotive
C01750,Customer 1750,SMB,South,Chennai,Energy
C01751,Customer 1751,Mid-Market,West,Mumbai,Logistics
C01752,Customer 1752,Mid-Market,North,Lucknow,Energy
C01753,Customer 1753,Mid-Market,Central,Nagpur,Construction
C01754,Customer 1754,Enterprise,East,Bhubaneswar,Energy
C01755,Customer 1755,SMB,South,Bengaluru,Healthcare
C01756,Customer 1756,Mid-Market,West,Pune,Automotive
C01757,Customer 1757,Mid-Market,North,Delhi,Energy
C01758,Customer 1758,Mid-Market,Central,Nagpur,Energy
C01759,Customer 1759,Mid-Market,Central,Bhopal,Healthcare
C01760,Customer 1760,Enterprise,Central,Indore,Construction
C01761,Customer 1761,Enterprise,South,Bengaluru,Logistics
C01762,Customer 1762,Enterprise,North,Delhi,Healthcare
C01763,Customer 1763,Mid-Market,North,Delhi,Manufacturing
C01764,Customer 1764,Enterprise,North,Delhi,Automotive
C01765,Customer 1765,SMB,North,Delhi,Construction
C01766,Customer 1766,Mid-Market,North,Chandigarh,Logistics
C01767,Customer 1767,Mid-Market,Central,Indore,Construction
C01768,Customer 1768,Mid-Market,North,Lucknow,Healthcare
C01769,Customer 1769,Mid-Market,North,Lucknow,Logistics
C01770,Customer 1770,Mid-Market,Central,Bhopal,Energy
C01771,Customer 1771,Mid-Market,West,Pune,Energy
C01772,Customer 1772,Mid-Market,East,Kolkata,Automotive
C01773,Customer 1773,Mid-Market,West,Ahmedabad,Logistics
C01774,Customer 1774,Mid-Market,Central,Indore,Energy
C01775,Customer 1775,SMB,West,Pune,Manufacturing
C01776,Customer 1776,Mid-Market,West,Pune,Manufacturing
C01777,Customer 1777,Mid-Market,East,Guwahati,Automotive
C01778,Customer 1778,Enterprise,South,Hyderabad,Automotive
C01779,Customer 1779,Mid-Market,South,Chennai,Construction
C01780,Customer 1780,SMB,West,Ahmedabad,Energy
C01781,Customer 1781,Enterprise,North,Chandigarh,Construction
C01782,Customer 1782,Mid-Market,East,Guwahati,Manufacturing
C01783,Customer 1783,Mid-Market,South,Bengaluru,Logistics
C01784,Customer 1784,Enterprise,North,Lucknow,Logistics
C01785,Customer 1785,SMB,South,Bengaluru,Automotive
C01786,Customer 1786,Mid-Market,Central,Bhopal,Energy
C01787,Customer 1787,SMB,South,Hyderabad,Energy
C01788,Customer 1788,Mid-Market,East,Guwahati,Manufacturing
C01789,Customer 1789,SMB,Central,Indore,Construction
C01790,Customer 1790,Mid-Market,North,Chandigarh,Logistics
C01791,Customer 1791,Mid-Market,East,Guwahati,Manufacturing
C01792,Customer 1792,SMB,South,Bengaluru,Healthcare
C01793,Customer 1793,Mid-Market,North,Delhi,Construction
C01794,Customer 1794,Mid-Market,East,Kolkata,Healthcare
C01795,Customer 1795,SMB,Central,Indore,Construction
C01796,Customer 1796,Mid-Market,South,Hyderabad,Manufacturing
C01797,Customer 1797,Mid-Market,West,Pune,Manufacturing
C01798,Customer 1798,Mid-Market,South,Bengaluru,Logistics
C01799,Customer 1799,SMB,West,Mumbai,Logistics
C01800,Customer 1800,SMB,West,Mumbai,Healthcare
C01801,Customer 1801,Mid-Market,West,Ahmedabad,Automotive
C01802,Customer 1802,Mid-Market,West,Ahmedabad,Manufacturing
C01803,Customer 1803,Enterprise,North,Delhi,Energy
C01804,Customer 1804,Mid-Market,East,Kolkata,Energy
C01805,Customer 1805,SMB,East,Kolkata,Manufacturing
C01806,Customer 1806,Mid-Market,East,Guwahati,Manufacturing
C01807,Customer 1807,Enterprise,North,Lucknow,Manufacturing
C01808,Customer 1808,Mid-Market,South,Chennai,Logistics
C01809,Customer 1809,Mid-Market,South,Bengaluru,Manufacturing
C01810,Customer 1810,SMB,North,Chandigarh,Energy
C01811,Customer 1811,Enterprise,South,Bengaluru,Manufacturing
C01812,Customer 1812,Mid-Market,South,Chennai,Healthcare
C01813,Customer 1813,SMB,East,Bhubaneswar,Logistics
C01814,Customer 1814,SMB,South,Bengaluru,Automotive
C01815,Customer 1815,Enterprise,Central,Bhopal,Manufacturing
C01816,Customer 1816,SMB,West,Pune,Energy
C01817,Customer 1817,Mid-Market,East,Bhubaneswar,Construction
C01818,Customer 1818,SMB,West,Mumbai,Logistics
C01819,Customer 1819,Enterprise,West,Mumbai,Manufacturing
C01820,Customer 1820,Mid-Market,West,Ahmedabad,Energy
C01821,Customer 1821,Mid-Market,Central,Indore,Construction
C01822,Customer 1822,Mid-Market,West,Mumbai,Manufacturing
C01823,Customer 1823,Mid-Market,West,Ahmedabad,Construction
C01824,Customer 1824,Mid-Market,West,Mumbai,Healthcare
C01825,Customer 1825,Mid-Market,East,Bhubaneswar,Logistics
C01826,Customer 1826,Enterprise,North,Lucknow,Construction
C01827,Customer 1827,Mid-Market,West,Pune,Construction
C01828,Customer 1828,Enterprise,West,Pune,Automotive
C01829,Customer 1829,SMB,Central,Indore,Logistics
C01830,Customer 1830,SMB,West,Pune,Logistics
C01831,Customer 1831,Mid-Market,West,Pune,Automotive
C01832,Customer 1832,Enterprise,Central,Nagpur,Manufacturing
C01833,Customer 1833,Enterprise,South,Bengaluru,Manufacturing
C01834,Customer 1834,Mid-Market,North,Delhi,Construction
C01835,Customer 1835,SMB,North,Lucknow,Energy
C01836,Customer 1836,Mid-Market,North,Lucknow,Energy
