order_id,order_date,customer_id,customer_name,segment,industry,region,city,salesperson,product_name,category,units,unit_price,discount_pct,gross_sales,net_sales,cost,gross_margin,order_status,allocated_target
O0032522,2025-11-01,C00523,Customer 0523,Mid-Market,Energy,North,Chandigarh,SP059,Power Generation,Power Systems,2,154280.11408488872,0.13852810067015944,308560.22816977743,265815.96581906715,221606.9826940785,44208.98312498865,Completed,301687.98989945115
O0039299,2025-11-01,C00926,Customer 0926,SMB,Construction,South,Hyderabad,SP001,Cooling Systems,Components,1,42159.00024182825,0.04248022969121835,42159.00024182825,40368.07622800326,31072.673537317412,9295.402690685845,Returned,44225.206568301146
O0017084,2025-11-01,C00717,Customer 0717,Mid-Market,Construction,West,Mumbai,SP041,Filtration,Components,1,44178.63281907471,0.09423078522072047,33575.76094249678,30411.890624502113,23149.23799069212,7262.652633809994,Completed,29673.98152873397
O0049923,2025-11-01,C00230,Customer 0230,Mid-Market,Logistics,North,Chandigarh,SP035,Engine Systems,Powertrain,1,226488.28853524386,0.16358104571154194,226488.28853524386,189439.09745523124,156759.60550080403,32679.491954427212,Completed,180912.29858778484
O0029985,2025-11-01,C00447,Customer 0447,Mid-Market,Healthcare,Central,Bhopal,SP041,Engine Systems,Powertrain,1,215626.0288659095,0.03713864932727784,194063.42597931856,186856.17245462252,146585.26693753302,40270.9055170895,Completed,182367.67171236384
O0002606,2025-11-01,C01351,Customer 1351,SMB,Energy,East,Guwahati,SP053,Aftermarket Parts,Components,1,31331.815476081993,0.057891756079724285,31331.815476081993,29517.961657005722,21951.97907924076,7565.982577764964,Completed,29085.938030494897
O0049554,2025-11-01,C02035,Customer 2035,Mid-Market,Automotive,North,Chandigarh,SP053,Cooling Systems,Components,1,41055.626328780316,0.08506611597468462,41055.626328780316,37563.18365808298,29319.766155379315,8243.417502703662,Completed,40203.82746576693
O0028961,2025-11-01,C00794,Customer 0794,Enterprise,Manufacturing,North,Delhi,SP060,Telematics,Digital,3,73717.39859426022,0.04828233256735727,221152.19578278065,210474.45191799512,136673.93915721818,73800.51276077694,Completed,227433.96893933706
O0021996,2025-11-01,C00052,Customer 0052,Enterprise,Automotive,North,Delhi,SP048,Aftermarket Parts,Components,3,31918.218601139586,0.1467086960855526,95754.65580341876,81706.6151063783,62073.835788734345,19632.77931764396,Completed,87450.48573223902
O0037545,2025-11-01,C00077,Customer 0077,Enterprise,Construction,South,Chennai,SP053,Telematics,Digital,1,76309.36631799107,0.10144155199905863,76309.36631799107,68568.42576662937,43557.12243793833,25011.303328691043,Completed,76338.29409316696
O0000917,2025-11-01,C00881,Customer 0881,SMB,Energy,South,Chennai,SP017,Engine Systems,Powertrain,2,219493.9690776178,0.1378154831646201,438987.9381552356,378488.60335493146,293800.4486077169,84688.15474721458,Completed,428875.9324534663
O0026041,2025-11-01,C00898,Customer 0898,SMB,Construction,North,Chandigarh,SP020,Filtration,Components,1,44089.04882663968,0.03653992899299186,44089.04882663968,42478.03811314571,32845.58502462732,9632.453088518392,Completed,45464.18990813352
O0015274,2025-11-01,C01167,Customer 1167,Enterprise,Logistics,Central,Indore,SP040,Industrial Engines,Engines,2,230817.7091704174,0.1043686558855118,415471.87650675135,372109.63519751036,301916.4270426547,70193.20815485565,Completed,411759.44618724927
O0042187,2025-11-01,C01639,Customer 1639,Mid-Market,Logistics,South,Hyderabad,SP012,Power Generation,Power Systems,1,213007.2007391756,0.04446566502342353,213007.2007391756,203535.69390353028,163940.29258690015,39595.40131663013,Completed,215565.07528832325
O0024142,2025-11-01,C01581,Customer 1581,Enterprise,Logistics,Central,Nagpur,SP041,Cooling Systems,Components,4,39556.55673943582,0.09589521232406238,142403.60426196895,128747.78039555569,106498.16821315391,22249.612182401775,Returned,120211.66394139428
O0008479,2025-11-01,C00998,Customer 0998,Mid-Market,Automotive,North,Chandigarh,SP057,Filtration,Components,1,53101.27527004302,0.024692046547216275,53101.27527004302,51790.09610935858,40905.83745223286,10884.25865712572,Completed,55430.87368123264
O0020542,2025-11-01,C00883,Customer 0883,Mid-Market,Logistics,Central,Bhopal,SP031,Telematics,Digital,1,67954.65405888176,0.03495985878832532,61159.18865299359,59021.07205407639,36212.02608603332,22809.045968043065,Completed,57177.88166713854
O0007923,2025-11-02,C01876,Customer 1876,Enterprise,Energy,East,Kolkata,SP011,Filtration,Components,5,40993.4334926421,0.05509953147023217,204967.1674632105,193673.572569207,153055.98386119166,40617.58870801533,Completed,190838.9744301855
O0016135,2025-11-02,C00604,Customer 0604,Mid-Market,Logistics,East,Guwahati,SP049,Aftermarket Parts,Components,1,30169.062212336994,0.11109643214297668,30169.062212336994,26817.387039446854,18505.914866637777,8311.472172809077,Completed,26424.888907734687
O0017868,2025-11-02,C01748,Customer 1748,SMB,Healthcare,West,Ahmedabad,SP043,Power Generation,Power Systems,1,164168.13166369125,0.07045545464936753,164168.13166369125,152601.59130838866,126123.2855753036,26478.305733085057,Completed,161830.36070069246
O0049336,2025-11-02,C00634,Customer 0634,Enterprise,Energy,South,Bengaluru,SP016,Service Contracts,Services,1,86981.84379675936,0.17545943471538955,86981.84379675936,71720.05865367765,50222.409443451936,21497.649210225718,Completed,71431.593677959
O0043409,2025-11-02,C00693,Customer 0693,Enterprise,Healthcare,South,Bengaluru,SP005,Engine Systems,Powertrain,7,266870.6462279677,0.07285662046620334,1868094.5235957738,1731991.4698951636,1418909.0968335774,313082.3730615862,Completed,1962567.5649635373
O0049085,2025-11-02,C00444,Customer 0444,Mid-Market,Manufacturing,North,Delhi,SP018,Power Generation,Power Systems,3,167861.91751117507,0.05759099463283948,503585.7525335252,474583.7481621926,386647.9318791829,87935.81628300966,Completed,538629.1097332165
O0008473,2025-11-02,C00986,Customer 0986,Enterprise,Automotive,Central,Bhopal,SP009,Industrial Engines,Engines,1,258947.44144422497,0.18506293369928145,233052.69729980247,189923.2814309704,146472.53781291182,43450.743618058594,Completed,210160.38764643276
O0040157,2025-11-02,C00120,Customer 0120,SMB,Manufacturing,West,Pune,SP051,Cooling Systems,Components,1,33833.229026612,0.14042656903791206,25713.254060225125,22102.430013747547,16945.701506304915,5156.728507442633,Returned,21566.14029907315
O0020794,2025-11-02,C01327,Customer 1327,SMB,Energy,South,Hyderabad,SP058,Power Generation,Power Systems,2,185908.67434332543,0.07032463912783499,371817.34868665086,345669.42781879375,293212.42513258196,52457.00268621178,Completed,366099.207483221
O0010156,2025-11-02,C00514,Customer 0514,Enterprise,Manufacturing,South,Hyderabad,SP008,Filtration,Components,3,46750.10858594314,0.15682907072709068,140250.3257578294,118254.99750005727,89573.86555913757,28681.131940919702,Completed,129554.14725822456
O0036938,2025-11-02,C00206,Customer 0206,Mid-Market,Automotive,South,Hyderabad,SP046,Filtration,Components,2,51436.24660264521,0.050119521216044446,102872.49320529042,97716.57309954047,66000.02258235337,31716.550517187105,Completed,107053.2964232721
O0021522,2025-11-02,C00670,Customer 0670,Enterprise,Logistics,South,Chennai,SP055,Industrial Engines,Engines,1,286111.48115115176,0.22970427261492687,286111.48115115176,220390.4514865471,184460.93358328586,35929.517903261236,Completed,207836.05820833024
O0036565,2025-11-02,C02063,Customer 2063,Enterprise,Construction,West,Mumbai,SP053,Aftermarket Parts,Components,1,29137.958631849437,0.06905115912855656,22144.848560205573,20615.721098397033,14732.399153094257,5883.321945302776,Completed,20115.504643519016
O0031311,2025-11-02,C00499,Customer 0499,Mid-Market,Manufacturing,South,Chennai,SP041,Filtration,Components,2,50043.655743745905,0.1286192393228558,100087.31148749181,87214.15761810089,69581.89007551735,17632.267542583533,Completed,95547.38537838096
O0007557,2025-11-02,C01291,Customer 1291,Mid-Market,Healthcare,West,Pune,SP048,Cooling Systems,Components,3,38031.256344622234,0.0966450110770435,86711.2644657387,78331.05335094294,62080.20822391926,16250.845127023676,Completed,76430.44159804548
O0017622,2025-11-02,C00506,Customer 0506,Enterprise,Healthcare,East,Bhubaneswar,SP027,Power Generation,Power Systems,3,153916.07281480957,0.09888893467107418,461748.2184444287,416086.4290361927,354810.7383823298,61275.6906538629,Completed,447206.73948559875
O0045840,2025-11-02,C00640,Customer 0640,Enterprise,Construction,Central,Indore,SP022,Aftermarket Parts,Components,2,26796.001433151334,0.08079419372399259,48232.8025796724,44335.87218419927,30623.46301626196,13712.409167937305,Completed,41396.35612498335
O0005989,2025-11-02,C01603,Customer 1603,Enterprise,Automotive,East,Bhubaneswar,SP024,Filtration,Components,2,39790.37639044253,0.01693109916616614,79580.75278088506,78233.36316383374,55526.16230894131,22707.200854892428,Completed,77088.34300082544
O0037543,2025-11-02,C00996,Customer 0996,Mid-Market,Healthcare,South,Bengaluru,SP012,Engine Systems,Powertrain,1,224158.50974131422,0.10334568616868964,224158.50974131422,200992.6947415472,160049.2406595333,40943.454082013894,Completed,227750.39620619747
O0027332,2025-11-02,C01891,Customer 1891,Mid-Market,Manufacturing,South,Hyderabad,SP007,Cooling Systems,Components,3,41681.94345307954,0.12003092313365801,125045.83035923862,110036.46390720441,87650.54157310382,22385.922334100585,Completed,120550.3407904716
O0007637,2025-11-02,C01873,Customer 1873,SMB,Manufacturing,Central,Nagpur,SP060,Aftermarket Parts,Components,1,30560.599843539545,0.0,27504.539859185592,27504.539859185592,19334.9510159761,8169.588843209491,Completed,25680.95925426328
O0032812,2025-11-02,C00423,Customer 0423,SMB,Automotive,North,Lucknow,SP051,Cooling Systems,Components,3,39372.534620316925,0.14289692088545508,118117.60386095077,101238.96196685295,76726.92437865863,24512.03758819432,Completed,108355.93161584582
O0037958,2025-11-02,C01706,Customer 1706,Mid-Market,Healthcare,Central,Nagpur,SP024,Industrial Engines,Engines,2,259545.8023668608,0.07110114313112313,467182.44426034944,433965.23842264636,375711.08429882315,58254.15412382322,Completed,480206.0181606982
O0041847,2025-11-02,C01672,Customer 1672,Enterprise,Construction,West,Ahmedabad,SP021,Industrial Engines,Engines,2,263169.7172836631,0.07992282504816997,526339.4345673262,484272.9000224491,406410.36323880556,77862.53678364353,Completed,523489.2091495731
O0040395,2025-11-02,C00519,Customer 0519,Mid-Market,Manufacturing,North,Lucknow,SP019,Filtration,Components,3,43457.932838058165,0.06935115464503142,130373.7985141745,121332.22505175782,95712.07061781533,25620.154433942487,Completed,129861.72541764325
O0014278,2025-11-02,C00530,Customer 0530,Mid-Market,Construction,South,Bengaluru,SP022,Engine Systems,Powertrain,1,263104.3421170606,0.07786701097329157,263104.3421170606,242617.1934223108,194096.70673933995,48520.48668297086,Completed,274916.2699640393
O0027631,2025-11-02,C01117,Customer 1117,Mid-Market,Energy,North,Chandigarh,SP047,Engine Systems,Powertrain,2,209598.40348885398,0.0,419196.80697770795,419196.80697770795,349528.8545780093,69667.95239969867,Completed,400328.43763373245
O0027772,2025-11-02,C00576,Customer 0576,Mid-Market,Healthcare,West,Ahmedabad,SP015,Industrial Engines,Engines,1,269041.5467573716,0.033863047933391996,269041.5467573716,259930.97996345276,217655.16150907954,42275.81845437322,Completed,280980.13150897704
O0011484,2025-11-02,C02177,Customer 2177,Enterprise,Automotive,South,Bengaluru,SP009,Power Generation,Power Systems,2,175390.57659059676,0.05573966267974621,350781.1531811935,331228.73002846143,262529.00261998276,68699.72740847868,Completed,350805.0345217731
O0003383,2025-11-02,C00309,Customer 0309,Enterprise,Construction,South,Chennai,SP015,Engine Systems,Powertrain,1,244287.62149809542,0.11329457560548045,244287.62149809542,216611.1590947965,172460.0903240515,44151.06877074498,Completed,245448.11128563818
O0005761,2025-11-02,C00008,Customer 0008,Enterprise,Logistics,East,Kolkata,SP055,Cooling Systems,Components,3,37170.69971992044,0.08753942062530985,111512.09915976133,101750.39460660373,78291.97377366273,23458.420832941003,Completed,100261.18017548398
O0029894,2025-11-02,C00656,Customer 0656,Mid-Market,Energy,South,Chennai,SP047,Service Contracts,Services,1,82821.2845498372,0.008501609209431438,82821.2845498372,82117.17035437137,55315.9890163269,26801.181338044466,Completed,81786.88719514052
O0015854,2025-11-02,C01288,Customer 1288,SMB,Logistics,South,Bengaluru,SP024,Engine Systems,Powertrain,2,241966.3749139565,0.03090705063403807,483932.749827913,468975.8158255124,381967.29140490864,87008.52442060376,Completed,531409.5022345436
O0013635,2025-11-02,C01207,Customer 1207,Mid-Market,Energy,West,Pune,SP025,Industrial Engines,Engines,1,253579.27968871524,0.003834455136528539,253579.27968871524,252606.94131719563,205578.5990317809,47028.34228541472,Completed,273062.99388155184
O0045966,2025-11-02,C00928,Customer 0928,Enterprise,Energy,Central,Indore,SP059,Filtration,Components,5,49465.87263357209,0.04824021410867474,222596.42685107442,211858.32755995262,160198.63180309377,51659.695756858855,Completed,197811.89234934564
O0005222,2025-11-02,C00723,Customer 0723,Mid-Market,Logistics,North,Chandigarh,SP021,Industrial Engines,Engines,1,282710.1293552134,0.07850839582447752,282710.1293552134,260515.01061620502,220377.22115764875,40137.789458556275,Completed,248623.2207998612
O0011493,2025-11-02,C01372,Customer 1372,Mid-Market,Healthcare,Central,Indore,SP058,Filtration,Components,1,43345.154535095,0.02437233333813857,39010.6390815855,38059.85878215528,27744.49918450535,10315.359597649931,Returned,35536.44916844958
O0026997,2025-11-03,C00858,Customer 0858,Enterprise,Automotive,Central,Indore,SP046,Industrial Engines,Engines,1,281201.4450643566,0.16423817108059863,253081.30055792094,211515.6906195887,177545.965533317,33969.725086271705,Completed,234053.55677825274
O0040783,2025-11-03,C00399,Customer 0399,Enterprise,Logistics,South,Hyderabad,SP049,Aftermarket Parts,Components,3,36867.60257127503,0.06791580511118316,110602.80771382508,103091.12898038328,77200.91832463648,25890.210655746792,Completed,112941.38588041259
O0033032,2025-11-03,C00080,Customer 0080,SMB,Manufacturing,East,Bhubaneswar,SP019,Industrial Engines,Engines,4,201001.84903729174,0.05228483796723329,804007.396149167,761969.9997170507,647774.6084329897,114195.39128406101,Completed,761318.3552686209
O0029084,2025-11-03,C00712,Customer 0712,Enterprise,Healthcare,East,Guwahati,SP013,Filtration,Components,1,44055.079432304636,0.09506201945307284,44055.079432304636,39867.11461430423,28610.76477006174,11256.349844242486,Completed,39283.6212269786
O0028742,2025-11-03,C00914,Customer 0914,Enterprise,Logistics,Central,Nagpur,SP029,Telematics,Digital,2,58548.26435735816,0.08608798657084381,105386.87584324469,96314.33189090826,60142.554002292156,36171.7778886161,Completed,93306.4968162927
O0007689,2025-11-03,C01606,Customer 1606,Mid-Market,Logistics,South,Bengaluru,SP045,Aftermarket Parts,Components,2,32252.954969499377,0.09583633675726552,64505.90993899875,58323.89983125102,42100.308077113405,16223.591754137618,Returned,63896.69161684413
O0049346,2025-11-03,C01141,Customer 1141,Enterprise,Construction,South,Bengaluru,SP011,Industrial Engines,Engines,2,268918.3192939274,0.0,537836.6385878548,537836.6385878548,433698.62541855493,104138.01316929987,Returned,507199.1375767083
O0016581,2025-11-03,C00003,Customer 0003,Mid-Market,Logistics,Central,Nagpur,SP025,Industrial Engines,Engines,2,265685.85107351805,0.05011411465707461,478234.5319323325,454268.2317661032,378051.59452911484,76216.63723698835,Completed,502672.3788895942
O0021228,2025-11-03,C02065,Customer 2065,SMB,Energy,South,Bengaluru,SP048,Telematics,Digital,1,76422.00104933462,0.1276792450151275,76422.00104933462,66664.4976528103,41357.76506478788,25306.732588022416,Completed,74218.62133329292
O0048677,2025-11-03,C02063,Customer 2063,Enterprise,Construction,West,Mumbai,SP054,Engine Systems,Powertrain,1,200911.65392284232,0.047688763267283184,200911.65392284232,191330.42562127757,154223.97249471972,37106.45312655784,Returned,206093.21022085322
O0003026,2025-11-03,C01425,Customer 1425,Enterprise,Construction,South,Hyderabad,SP028,Filtration,Components,4,44730.877775096225,0.10465769195083971,178923.5111003849,160197.78939287816,125581.14743117796,34616.641961700196,Completed,175504.53203837687
O0005784,2025-11-03,C00941,Customer 0941,SMB,Energy,South,Bengaluru,SP035,Cooling Systems,Components,1,36957.61344446683,0.0426992428230345,36957.61344446683,35379.55133384169,26918.298059353816,8461.253274487877,Completed,38760.0329823881
O0021882,2025-11-03,C02008,Customer 2008,Mid-Market,Automotive,North,Chandigarh,SP058,Telematics,Digital,3,62209.99786361199,0.038587717685188365,186629.99359083598,179428.3680865643,109217.01993043185,70211.34815613244,Completed,193886.2675368088
O0019772,2025-11-03,C01592,Customer 1592,Mid-Market,Healthcare,North,Chandigarh,SP031,Industrial Engines,Engines,3,263679.97373309016,0.05220012558492681,791039.9211992705,749747.537969978,649982.917261391,99764.620708587,Completed,715523.6361849281
O0029129,2025-11-03,C01366,Customer 1366,Mid-Market,Healthcare,West,Pune,SP022,Telematics,Digital,1,55677.09196206457,0.1052309993006326,55677.09196206457,49818.135936743296,30406.03858405114,19412.097352692155,Cancelled,48133.68970923539
O0001782,2025-11-03,C01879,Customer 1879,Mid-Market,Energy,West,Mumbai,SP013,Aftermarket Parts,Components,2,29667.750132906844,0.12558548153560156,45094.9802020184,39431.7053985095,27097.33906811531,12334.366330394187,Completed,38474.941005447814
O0001991,2025-11-03,C00445,Customer 0445,Enterprise,Energy,South,Chennai,SP008,Cooling Systems,Components,3,46433.544477042495,0.1614354856177532,139300.63343112747,116812.56802631277,89477.61259019776,27334.955436115008,Completed,127973.89505407558
O0035644,2025-11-03,C00573,Customer 0573,Enterprise,Healthcare,West,Ahmedabad,SP002,Industrial Engines,Engines,2,258779.45544145518,0.11033173041276535,517558.91088291036,460455.74065465265,377103.01923297107,83352.72142168158,Completed,497743.34164168837
O0022306,2025-11-03,C00925,Customer 0925,Enterprise,Automotive,North,Lucknow,SP024,Filtration,Components,2,42209.36783009503,0.14948610011825583,84418.73566019005,71799.30808943431,54366.39697296618,17432.911116468138,Completed,76846.70769294367
O0042249,2025-11-03,C01527,Customer 1527,Enterprise,Construction,South,Chennai,SP034,Telematics,Digital,3,66147.10241611321,0.01459507530427033,198441.30724833964,195545.04142557227,117792.5005104905,77752.54091508177,Completed,217703.3337707273
O0034077,2025-11-03,C01175,Customer 1175,Mid-Market,Manufacturing,West,Ahmedabad,SP011,Engine Systems,Powertrain,1,205079.75036605794,0.13202193859426534,205079.75036605794,178004.72415630298,145488.47889954006,32516.245256762923,Completed,191739.31650821664
O0010733,2025-11-03,C01248,Customer 1248,Mid-Market,Construction,North,Lucknow,SP050,Cooling Systems,Components,1,33790.32981871739,0.010985824872230515,33790.32981871739,33419.11517295406,26801.31045724511,6617.8047157089495,Completed,35768.4362620026
O0018250,2025-11-03,C01208,Customer 1208,Enterprise,Automotive,West,Pune,SP025,Telematics,Digital,2,62786.12147705942,0.10464983933480657,125572.24295411885,112431.12790405902,72337.67576728223,40093.45213677679,Completed,108629.6169544538
O0018174,2025-11-03,C00289,Customer 0289,SMB,Energy,West,Mumbai,SP027,Service Contracts,Services,1,66328.13928554163,0.12677768119414337,66328.13928554163,57919.2115889985,37129.67515122451,20789.53643777399,Completed,63823.84254018281
O0033104,2025-11-03,C00466,Customer 0466,SMB,Healthcare,East,Bhubaneswar,SP026,Aftermarket Parts,Components,1,29694.227042103106,0.11611871911964772,29694.227042103106,26246.171432726085,18709.50854270527,7536.662890020816,Completed,25862.033588245216
O0008723,2025-11-03,C00413,Customer 0413,SMB,Healthcare,North,Chandigarh,SP004,Aftermarket Parts,Components,1,32063.03690697916,0.16183368096328268,32063.03690697916,26874.157621461138,20858.5069596409,6015.650661820237,Completed,28763.37655870006
O0021354,2025-11-03,C01205,Customer 1205,Enterprise,Logistics,North,Chandigarh,SP008,Telematics,Digital,2,62951.2641208873,0.12323484671079388,125902.5282417746,110386.94947339811,70451.98520596138,39934.964267436735,Completed,119281.6601210235
O0025825,2025-11-03,C00243,Customer 0243,SMB,Energy,South,Chennai,SP058,Industrial Engines,Engines,1,272593.5822944611,0.08433597795742241,272593.5822944611,249604.1359467406,212793.27278947548,36810.86315726512,Completed,235385.60485608593
O0032999,2025-11-03,C00994,Customer 0994,Mid-Market,Logistics,North,Lucknow,SP009,Cooling Systems,Components,3,38147.46400734666,0.09112915565908883,114442.39202203997,104013.35346546503,82076.88523664139,21936.468228823636,Completed,111325.3592913056
O0013971,2025-11-03,C01410,Customer 1410,Mid-Market,Manufacturing,East,Bhubaneswar,SP050,Service Contracts,Services,1,71638.56716927083,0.16299402119529705,71638.56716927083,59961.909033681986,40709.39273762708,19252.516296054906,Completed,57742.80741089187
O0031142,2025-11-03,C01397,Customer 1397,Mid-Market,Automotive,West,Ahmedabad,SP049,Filtration,Components,1,44175.67151290291,0.06211405850223279,33573.51034980621,31488.123363813025,23750.894879070056,7737.228484742969,Completed,30724.10073445019
O0041917,2025-11-03,C01180,Customer 1180,SMB,Healthcare,North,Chandigarh,SP003,Industrial Engines,Engines,1,264958.6036611978,0.010980250715202117,264958.6036611978,262049.29176384798,212979.75462210996,49069.53714173802,Completed,250087.46625595694
O0011089,2025-11-03,C01145,Customer 1145,Enterprise,Construction,South,Bengaluru,SP030,Telematics,Digital,3,65527.19324621956,0.04875006600625088,196581.57973865868,186998.214750786,123185.97651835177,63812.23823243422,Completed,208188.01879931823
O0034575,2025-11-03,C00479,Customer 0479,SMB,Energy,West,Ahmedabad,SP038,Filtration,Components,2,46670.145592407665,0.03675102567385832,70938.62130045965,68331.55420777835,51380.45122193338,16951.10298584497,Completed,66673.5686520474
O0001882,2025-11-03,C01609,Customer 1609,Mid-Market,Construction,South,Bengaluru,SP012,Aftermarket Parts,Components,1,32838.1489876226,0.08014784721141165,32838.1489876226,30206.24203985705,21763.283774066582,8442.958265790468,Completed,33092.41902734232
O0015419,2025-11-03,C00387,Customer 0387,Mid-Market,Logistics,East,Bhubaneswar,SP055,Industrial Engines,Engines,3,255591.7137800398,0.06566645019233142,766775.1413401194,716423.7397125906,580578.6025562361,135845.1371563545,Completed,715811.0468862584
O0010163,2025-11-03,C00210,Customer 0210,Mid-Market,Logistics,West,Pune,SP042,Telematics,Digital,4,61084.35231489378,0.06798269644871108,244337.40925957513,227726.69333481693,140116.28233725822,87610.4109975587,Completed,220026.81933756924
O0012929,2025-11-03,C00320,Customer 0320,SMB,Healthcare,Central,Indore,SP056,Engine Systems,Powertrain,2,203140.5055988973,0.06535726942809197,365652.9100780151,341754.8343168804,270754.5310486444,71000.30326823599,Completed,333545.4890897415
O0017100,2025-11-03,C00410,Customer 0410,SMB,Logistics,Central,Bhopal,SP012,Telematics,Digital,1,59039.03198017423,0.12955105273094802,53135.12878215681,46251.4169114339,27474.97589376593,18776.44101766797,Completed,44807.01469936799
O0043888,2025-11-03,C01330,Customer 1330,Mid-Market,Automotive,North,Chandigarh,SP022,Engine Systems,Powertrain,2,214750.64670979383,0.14785443602509257,429501.29341958766,365997.6219089867,299550.1656474692,66447.45626151748,Completed,349523.78863009275
O0043283,2025-11-03,C01287,Customer 1287,Mid-Market,Construction,South,Chennai,SP048,Telematics,Digital,2,75316.34602921738,0.05861295288357483,150632.69205843477,141803.6651760877,89710.9293505822,52092.7358255055,Completed,157872.22434628877
O0025556,2025-11-03,C00537,Customer 0537,Mid-Market,Logistics,West,Ahmedabad,SP013,Engine Systems,Powertrain,2,204119.7735654933,0.05039745973806049,408239.5471309866,387665.3109909686,317106.91291426483,70558.39807670377,Completed,417577.0172149196
O0036564,2025-11-03,C00362,Customer 0362,SMB,Automotive,North,Lucknow,SP011,Power Generation,Power Systems,2,191115.6301074243,0.07155993774116788,382231.2602148486,354878.81503114593,313589.68140546785,41289.13362567808,Completed,402769.92405158933
O0027617,2025-11-03,C00691,Customer 0691,SMB,Manufacturing,South,Chennai,SP020,Aftermarket Parts,Components,4,33936.11759426183,0.04799952720377034,135744.4703770473,129228.79997842283,96202.73192190695,33026.068056515884,Completed,141576.4858681776
O0003818,2025-11-03,C01627,Customer 1627,Enterprise,Automotive,South,Hyderabad,SP011,Aftermarket Parts,Components,1,32336.433276507018,0.04380321369024264,32336.433276507018,30919.99357971591,21963.93773495611,8956.055844759798,Completed,33874.368831202526
O0029441,2025-11-03,C01258,Customer 1258,SMB,Logistics,East,Guwahati,SP007,Industrial Engines,Engines,1,275739.3603632341,0.004758255381268867,275739.3603632341,274427.3220679581,222975.18636867538,51452.13569928275,Completed,274192.6290472494
O0031966,2025-11-04,C01886,Customer 1886,SMB,Automotive,South,Chennai,SP002,Filtration,Components,3,45147.36027365211,0.09517553187665928,135442.08082095633,122551.30874034033,94530.79295504685,28020.51578529348,Completed,134260.96685027206
O0033218,2025-11-04,C01557,Customer 1557,Mid-Market,Energy,Central,Indore,SP047,Filtration,Components,4,40767.01050144909,0.11619835345987137,146761.23780521672,129707.82362051791,95546.27201802851,34161.5516024894,Completed,121108.05526692858
O0027052,2025-11-04,C00904,Customer 0904,Mid-Market,Construction,West,Pune,SP042,Aftermarket Parts,Components,2,29623.156239669413,0.05688420960556852,45027.19748429751,42465.8609446494,28965.45198369886,13500.408960950543,Completed,41435.476302090035
O0009630,2025-11-04,C00846,Customer 0846,Mid-Market,Healthcare,Central,Indore,SP047,Cooling Systems,Components,2,36745.880666015044,0.12040210265196907,66142.58519882709,58178.8788660513,46266.0577306907,11912.821135360602,Completed,54321.556560009376
O0017811,2025-11-04,C01924,Customer 1924,Enterprise,Healthcare,South,Chennai,SP003,Aftermarket Parts,Components,6,29727.580186788044,0.03253739076511045,178365.48112072825,172561.9337624962,130012.38761158306,42549.54615091313,Completed,189050.05835224508
O0005765,2025-11-04,C01217,Customer 1217,Mid-Market,Manufacturing,South,Chennai,SP058,Cooling Systems,Components,3,42424.50470483918,0.0,127273.51411451754,127273.51411451754,97046.77049240764,30226.743622109905,Completed,139434.37434562494
O0023955,2025-11-04,C01619,Customer 1619,SMB,Manufacturing,Central,Bhopal,SP025,Aftermarket Parts,Components,1,30943.597856609027,0.15365310762402395,27849.238070948126,23570.116096385667,16008.624233870049,7561.491862515619,Completed,22007.392022862165
O0008599,2025-11-04,C00152,Customer 0152,Mid-Market,Manufacturing,Central,Indore,SP006,Power Generation,Power Systems,1,152695.71712958635,0.009056372603427412,137426.14541662773,136181.56303828195,111391.02707293334,24790.53596534861,Completed,148707.52497331935
O0049957,2025-11-04,C00902,Customer 0902,SMB,Construction,South,Chennai,SP045,Engine Systems,Powertrain,1,269528.98328232375,0.058418836767000784,269528.98328232375,253783.413603978,201559.70761744454,52223.70598653346,Completed,287569.0237060123
O0035803,2025-11-04,C00558,Customer 0558,Mid-Market,Healthcare,West,Pune,SP017,Cooling Systems,Components,3,42953.82575161573,0.1432678183505665,97934.72271368386,83903.82864972671,59410.92754428085,24492.90110544586,Returned,81867.99999655764
O0035174,2025-11-04,C01594,Customer 1594,Mid-Market,Healthcare,South,Hyderabad,SP024,Service Contracts,Services,1,88937.19556884818,0.0,88937.19556884818,88937.19556884818,56814.998447212645,32122.197121635538,Completed,88579.48161208558
O0044496,2025-11-04,C01988,Customer 1988,Mid-Market,Manufacturing,East,Guwahati,SP015,Filtration,Components,2,40544.2584105995,0.11708805510382053,81088.516821199,71594.02009535137,55446.08177910559,16147.938316245782,Completed,70546.17307401948
O0008714,2025-11-04,C01697,Customer 1697,Enterprise,Logistics,North,Lucknow,SP028,Engine Systems,Powertrain,4,223292.3897187114,0.09812226177305484,893169.5588748456,805529.7416112041,612474.3082759556,193055.4333352485,Completed,769272.2309878333
O0011048,2025-11-04,C01594,Customer 1594,Mid-Market,Healthcare,South,Hyderabad,SP019,Cooling Systems,Components,1,43497.50964427873,0.09041005043178493,43497.50964427873,39564.89760368244,29034.56960773997,10530.327995942469,Completed,43345.28500921551
O0047438,2025-11-04,C00834,Customer 0834,Mid-Market,Healthcare,East,Kolkata,SP024,Telematics,Digital,2,59049.4525309875,0.12087205588564245,118098.905061975,103824.04760929078,68141.36459241077,35682.68301688001,Completed,109120.7740460042
