customer_id,customer_name,segment,region,revenue,orders,units,avg_order_value
C01061,Customer 1061,Mid-Market,Central,3395315.099513164,20,36,169765.7549756582
C01062,Customer 1062,Mid-Market,West,3427548.9186020833,25,47,137101.95674408332
C01063,Customer 1063,Mid-Market,South,1905460.0992671323,17,33,112085.88819218425
C01064,Customer 1064,SMB,West,3528917.2010301654,19,34,185732.48426474555
C01065,Customer 1065,SMB,South,3267153.8332200283,19,30,171955.46490631727
C01066,Customer 1066,Enterprise,Central,5692928.786953323,18,54,316273.8214974068
C01067,Customer 1067,Mid-Market,South,3817298.3348790435,16,36,238581.14592994022
C01068,Customer 1068,Mid-Market,East,3601702.344620496,15,36,240113.4896413664
C01069,Customer 1069,Enterprise,North,4725918.1445951145,15,41,315061.2096396743
C01070,Customer 1070,Mid-Market,South,4237785.147162101,18,39,235432.5081756723
C01071,Customer 1071,Mid-Market,Central,5646926.868177369,33,72,171118.99600537482
C01072,Customer 1072,Enterprise,West,4620405.153978001,22,58,210018.41608990915
C01073,Customer 1073,Mid-Market,South,4108285.657125775,25,48,164331.426285031
C01074,Customer 1074,Enterprise,Central,3694437.0373746483,14,42,263888.35981247487
C01075,Customer 1075,Mid-Market,Central,1723990.460647716,17,27,101411.2035675127
C01076,Customer 1076,Enterprise,South,8098258.18341114,23,60,352098.18188744085
C01077,Customer 1077,SMB,West,2328768.321659999,20,32,116438.41608299995
C01078,Customer 1078,Enterprise,West,3877070.2444054256,20,48,193853.51222027128
C01079,Customer 1079,SMB,West,2061009.32877776,19,25,108474.17519882947
C01080,Customer 1080,Enterprise,South,3620267.9821106438,14,31,258590.57015076026
C01081,Customer 1081,Mid-Market,South,4510115.331110728,20,39,225505.7665555364
C01082,Customer 1082,Mid-Market,Central,5929427.833384908,25,51,237177.1133353963
C01083,Customer 1083,Mid-Market,Central,4517685.884595914,25,48,180707.43538383656
C01084,Customer 1084,Mid-Market,Central,3660052.0449100207,24,45,152502.16853791752
C01085,Customer 1085,SMB,Central,1735513.049606595,12,15,144626.08746721625
C01086,Customer 1086,SMB,East,1815985.3196643232,18,22,100888.07331468462
C01087,Customer 1087,Mid-Market,East,3325976.705200862,23,42,144607.6828348201
C01088,Customer 1088,Enterprise,East,4189328.0096569983,23,60,182144.6960720434
C01089,Customer 1089,SMB,West,2740536.549030867,16,25,171283.53431442918
C01090,Customer 1090,Mid-Market,South,4812765.907157405,23,46,209250.69161553937
C01091,Customer 1091,Enterprise,South,5625592.641754091,15,48,375039.5094502727
C01092,Customer 1092,SMB,West,4503453.94676008,28,41,160837.64095571713
C01093,Customer 1093,Mid-Market,South,3386320.5637035156,18,36,188128.92020575085
C01094,Customer 1094,Mid-Market,South,3184088.662469816,26,43,122464.94855653138
C01095,Customer 1095,Mid-Market,West,4533926.694533523,21,44,215901.27116826302
C01096,Customer 1096,Mid-Market,South,4857767.939024737,27,45,179917.33107499027
C01097,Customer 1097,Enterprise,North,3056962.927967611,12,27,254746.91066396757
C01098,Customer 1098,SMB,East,2375267.7206872995,16,22,148454.23254295622
C01099,Customer 1099,Enterprise,Central,6076617.807196275,21,69,289362.75272363215
C01100,Customer 1100,SMB,North,2472148.0503393114,20,26,123607.40251696557
C01101,Customer 1101,SMB,North,3926781.027040873,30,48,130892.70090136243
C01102,Customer 1102,SMB,South,2305048.5870298753,23,28,100219.50378390762
C01103,Customer 1103,Enterprise,East,4388963.298720608,23,53,190824.4912487221
C01104,Customer 1104,Mid-Market,Central,3673360.809667164,18,37,204075.60053706466
C01105,Customer 1105,Mid-Market,North,3885181.59435937,23,37,168920.93888519
C01106,Customer 1106,Mid-Market,East,2876546.8084510807,18,29,159808.15602506005
C01107,Customer 1107,SMB,North,2981170.449739627,18,23,165620.5805410904
C01108,Customer 1108,Mid-Market,South,5644060.402061727,28,45,201573.58578791883
C01109,Customer 1109,SMB,Central,3318512.860907952,25,36,132740.51443631807
C01110,Customer 1110,Enterprise,North,6447772.868980661,24,61,268657.2028741942
C01111,Customer 1111,Mid-Market,North,4291758.067241086,20,40,214587.9033620543
C01112,Customer 1112,Enterprise,South,3420795.8393887402,22,52,155490.71997221548
C01113,Customer 1113,SMB,West,2616243.7928995015,14,22,186874.5566356787
C01114,Customer 1114,Enterprise,Central,7521537.9714378305,23,78,327023.39006251434
C01115,Customer 1115,Mid-Market,Central,3049305.532262734,20,37,152465.2766131367
C01116,Customer 1116,SMB,North,1698956.877143791,15,22,113263.79180958607
C01117,Customer 1117,Mid-Market,North,5015380.766825589,16,41,313461.29792659933
C01118,Customer 1118,Enterprise,East,5436696.892363033,26,78,209103.72662934742
C01119,Customer 1119,Enterprise,South,6380285.817531088,15,44,425352.3878354059
C01120,Customer 1120,Mid-Market,Central,1586229.9510327452,18,28,88123.88616848584
C01121,Customer 1121,Mid-Market,East,6348336.239259387,32,64,198385.50747685586
C01122,Customer 1122,Enterprise,North,5882252.865039375,28,66,210080.45946569197
C01123,Customer 1123,Mid-Market,Central,3046320.6118357917,21,39,145062.88627789484
C01124,Customer 1124,Mid-Market,North,4287814.969008392,22,47,194900.68040947235
C01125,Customer 1125,Mid-Market,South,7622286.02906355,30,58,254076.200968785
C01126,Customer 1126,Mid-Market,West,2733818.0182468966,14,34,195272.71558906403
C01127,Customer 1127,Enterprise,West,3799323.073392041,23,54,165187.95971269743
C01128,Customer 1128,Enterprise,East,4356202.133490382,16,42,272262.63334314886
C01129,Customer 1129,Mid-Market,West,3563037.658349358,21,35,169668.459921398
C01130,Customer 1130,Enterprise,Central,5764140.17945343,27,69,213486.67331309
C01131,Customer 1131,Mid-Market,Central,4344494.249568383,20,41,217224.71247841915
C01132,Customer 1132,SMB,West,1687832.3204703317,12,20,140652.69337252763
C01133,Customer 1133,SMB,North,2043829.6884810836,19,29,107569.98360426756
C01134,Customer 1134,Mid-Market,East,4493303.21967567,23,44,195361.0095511161
C01135,Customer 1135,Mid-Market,Central,3696740.5134120933,21,39,176035.26254343303
C01136,Customer 1136,Mid-Market,South,4246375.28623605,19,35,223493.43611768683
C01137,Customer 1137,SMB,West,3841556.6096172393,26,37,147752.17729297074
C01138,Customer 1138,Mid-Market,South,4961168.457829338,26,45,190814.1714549745
C01139,Customer 1139,Mid-Market,North,4571182.736351656,14,35,326513.0525965468
C01140,Customer 1140,Mid-Market,East,6371071.14226106,34,58,187384.4453606194
C01141,Customer 1141,Enterprise,South,7838362.2220495315,20,60,391918.1111024766
C01142,Customer 1142,Mid-Market,East,5830073.456496858,25,58,233202.93825987433
C01143,Customer 1143,SMB,Central,2639620.490332285,28,35,94272.16036901018
C01144,Customer 1144,SMB,Central,2745169.006385909,23,34,119355.17419069169
C01145,Customer 1145,Enterprise,South,6080526.172824693,23,61,264370.703166291
C01146,Customer 1146,Mid-Market,South,4302640.142708607,20,36,215132.00713543035
C01147,Customer 1147,Mid-Market,East,1922153.304428663,18,30,106786.29469048129
C01148,Customer 1148,Mid-Market,East,3758313.6870396207,24,43,156596.40362665086
C01149,Customer 1149,Mid-Market,West,4395252.109471866,25,49,175810.08437887463
C01150,Customer 1150,Enterprise,Central,2900666.928177965,15,34,193377.79521186432
C01151,Customer 1151,SMB,North,3996787.267260132,20,34,199839.3633630066
C01152,Customer 1152,SMB,Central,4799765.168265077,33,53,145447.429341366
C01153,Customer 1153,Mid-Market,North,3227945.4022872304,20,43,161397.2701143615
C01154,Customer 1154,Mid-Market,North,4911752.241777807,26,48,188913.54776068486
C01155,Customer 1155,Mid-Market,West,3705463.9148202925,17,31,217968.46557766426
C01156,Customer 1156,Mid-Market,North,5605870.001545462,30,56,186862.33338484872
C01157,Customer 1157,Enterprise,North,6907582.227078329,25,73,276303.28908313316
C01158,Customer 1158,Mid-Market,North,2193258.39256714,19,34,115434.6522403758
C01159,Customer 1159,Enterprise,South,6202131.702125699,22,64,281915.07736934995
C01160,Customer 1160,SMB,East,1948126.9615488348,20,31,97406.34807744174
C01161,Customer 1161,Mid-Market,North,4362825.961749337,27,48,161586.14673145692
C01162,Customer 1162,Mid-Market,West,3317710.8298367425,26,42,127604.26268602855
C01163,Customer 1163,Mid-Market,Central,3202382.889768944,19,40,168546.46788257602
C01164,Customer 1164,SMB,North,1544544.9173485567,16,21,96534.0573342848
C01165,Customer 1165,Enterprise,North,5553809.648595111,24,63,231408.73535812963
C01166,Customer 1166,Enterprise,Central,7641498.515247797,25,74,305659.94060991186
C01167,Customer 1167,Enterprise,Central,2987948.406044825,13,34,229842.18508037116
C01168,Customer 1168,Mid-Market,West,4110165.1762881535,23,39,178702.83375165885
C01169,Customer 1169,SMB,East,2242429.334625117,18,23,124579.40747917317
C01170,Customer 1170,Mid-Market,North,4211221.531055323,22,48,191419.1605025147
C01171,Customer 1171,SMB,South,2679935.9419651683,11,20,243630.54017865166
C01172,Customer 1172,Mid-Market,East,4626491.322092033,34,66,136073.27417917745
C01173,Customer 1173,Mid-Market,South,5455317.182844337,24,57,227304.88261851404
C01174,Customer 1174,Enterprise,East,3967627.91576686,27,60,146949.18206543926
C01175,Customer 1175,Mid-Market,West,3892552.075817409,23,39,169241.3946007569
C01176,Customer 1176,Mid-Market,East,2835300.8647091733,13,34,218100.06651609024
C01177,Customer 1177,Mid-Market,West,4323989.629802907,25,46,172959.58519211627
C01178,Customer 1178,Mid-Market,South,2865796.5463858526,19,32,150831.39717820278
C01179,Customer 1179,SMB,North,2732633.0812010923,19,25,143822.79374742592
C01180,Customer 1180,SMB,North,1869462.0799151508,18,20,103859.0044397306
C01181,Customer 1181,Mid-Market,East,3310732.989266809,23,44,143944.9125768178
C01182,Customer 1182,Mid-Market,North,4088321.3506820314,22,45,185832.78866736506
C01183,Customer 1183,SMB,North,2013003.0048058566,16,18,125812.68780036604
C01184,Customer 1184,Mid-Market,North,2984893.4563137116,20,30,149244.67281568557
C01185,Customer 1185,SMB,North,2513555.3649220555,25,32,100542.21459688222
C01186,Customer 1186,Mid-Market,Central,3349968.4678632882,24,36,139582.01949430368
C01187,Customer 1187,SMB,South,2210350.0068451287,20,24,110517.50034225643
C01188,Customer 1188,Enterprise,Central,4340748.581979732,18,45,241152.698998874
C01189,Customer 1189,Mid-Market,North,3091590.96161999,18,29,171755.05342333278
C01190,Customer 1190,Mid-Market,West,3752951.5040719826,18,30,208497.3057817768
C01191,Customer 1191,Mid-Market,South,3136520.4648082303,20,30,156826.0232404115
C01192,Customer 1192,SMB,South,2531926.180301072,19,25,133259.27264742483
C01193,Customer 1193,SMB,Central,3271951.0926782438,21,25,155807.19488944017
C01194,Customer 1194,Enterprise,Central,6638007.713528132,27,69,245852.13753807897
C01195,Customer 1195,Mid-Market,Central,2882976.9114806987,16,26,180186.05696754367
C01196,Customer 1196,Mid-Market,North,3889350.122285757,20,38,194467.50611428785
C01197,Customer 1197,Mid-Market,South,2064501.4183521846,14,31,147464.38702515603
C01198,Customer 1198,Mid-Market,West,5074756.13635732,27,55,187953.930976197
C01199,Customer 1199,SMB,South,5100805.052018896,27,43,188918.70563032947
C01200,Customer 1200,SMB,East,2194437.390806603,20,30,109721.86954033014
C01201,Customer 1201,Enterprise,West,5452152.1581327915,18,54,302897.3421184884
C01202,Customer 1202,Mid-Market,West,1971820.3019304632,19,26,103780.01589107701
C01203,Customer 1203,Mid-Market,Central,5726648.366473521,29,75,197470.63332667315
C01204,Customer 1204,Mid-Market,East,3095676.060445169,21,36,147413.14573548423
C01205,Customer 1205,Enterprise,North,5868443.436191189,27,63,217349.75689596997
C01206,Customer 1206,Mid-Market,North,2526848.5292645493,16,31,157928.03307903433
C01207,Customer 1207,Mid-Market,West,5516070.781477207,30,56,183869.02604924023
C01208,Customer 1208,Enterprise,West,5523558.892272595,22,55,251070.8587396634
C01209,Customer 1209,SMB,South,4304143.489876924,27,38,159412.7218472935
C01210,Customer 1210,Mid-Market,South,3885109.2408373286,15,30,259007.28272248857
C01211,Customer 1211,Mid-Market,East,3231045.8039870323,20,36,161552.2901993516
C01212,Customer 1212,Mid-Market,Central,3172514.6427429067,23,40,137935.4192496916
C01213,Customer 1213,SMB,West,3118682.413739703,20,29,155934.12068698514
C01214,Customer 1214,Enterprise,South,5581345.335505358,21,53,265778.34930977895
C01215,Customer 1215,Enterprise,South,8629942.005653573,24,65,359580.9169022322
C01216,Customer 1216,Mid-Market,West,3231518.440251705,22,41,146887.20182962294
C01217,Customer 1217,Mid-Market,South,2221599.8708162783,10,24,222159.98708162783
C01218,Customer 1218,Mid-Market,West,4163830.063567537,18,33,231323.8924204187
C01219,Customer 1219,SMB,East,2689913.0926212734,22,28,122268.77693733061
C01220,Customer 1220,Mid-Market,North,2283672.277179491,18,31,126870.68206552726
C01221,Customer 1221,Enterprise,North,5072667.307675296,17,54,298392.1945691351
C01222,Customer 1222,Mid-Market,North,4215216.844463585,25,43,168608.6737785434
C01223,Customer 1223,SMB,Central,1477504.852304358,14,16,105536.06087888272
C01224,Customer 1224,SMB,West,3577785.378805668,33,50,108417.7387516869
C01225,Customer 1225,SMB,North,3574878.0622401405,21,28,170232.28867810193
C01226,Customer 1226,Mid-Market,Central,2292119.4283018676,16,26,143257.46426886672
C01227,Customer 1227,SMB,West,2361928.6982049276,22,33,107360.39537295126
C01228,Customer 1228,Mid-Market,West,3955646.721273985,15,34,263709.78141826566
C01229,Customer 1229,Mid-Market,Central,3873482.717916815,24,50,161395.11324653396
C01230,Customer 1230,Mid-Market,North,5240232.980547903,25,47,209609.3192219161
C01231,Customer 1231,SMB,North,2074265.0825123172,18,24,115236.94902846207
C01232,Customer 1232,Mid-Market,West,4906661.542653168,18,31,272592.307925176
C01233,Customer 1233,Mid-Market,North,3140722.3907170864,14,34,224337.31362264903
C01234,Customer 1234,Mid-Market,East,3674933.1886156755,15,33,244995.5459077117
C01235,Customer 1235,Mid-Market,North,1621632.0327352541,13,21,124740.92559501955
C01236,Customer 1236,Enterprise,North,3750619.966401918,15,44,250041.3310934612
C01237,Customer 1237,Mid-Market,North,1963346.2919956946,13,22,151026.63784582267
C01238,Customer 1238,SMB,South,3956233.418870316,23,35,172010.14864653547
C01239,Customer 1239,Enterprise,North,3485653.1296923878,20,41,174282.6564846194
C01240,Customer 1240,Mid-Market,North,1656816.8446315236,14,24,118344.06033082311
C01241,Customer 1241,Enterprise,Central,7672195.670240762,31,73,247490.18291099233
C01242,Customer 1242,Enterprise,South,5332353.357905578,16,49,333272.0848690986
C01243,Customer 1243,SMB,South,3315107.8988334695,16,26,207194.24367709184
C01244,Customer 1244,Mid-Market,North,5160779.129251471,22,40,234580.8695114305
C01245,Customer 1245,Mid-Market,South,6742086.91292354,31,66,217486.67461043678
C01246,Customer 1246,Mid-Market,South,3637018.510951198,20,39,181850.92554755992
C01247,Customer 1247,SMB,West,2330683.6946656234,25,31,93227.34778662493
C01248,Customer 1248,Mid-Market,North,4020869.610699901,24,51,167536.23377916255
C01249,Customer 1249,SMB,Central,2042672.7575784,25,33,81706.910303136
C01250,Customer 1250,Mid-Market,Central,2105545.572727406,15,30,140369.70484849374
C01251,Customer 1251,Enterprise,North,7215065.275166458,24,72,300627.71979860245
C01252,Customer 1252,Mid-Market,North,8405928.904503843,24,62,350247.03768766014
C01253,Customer 1253,Enterprise,North,7849822.996504943,27,75,290734.1850557386
C01254,Customer 1254,Mid-Market,West,2173141.8855948015,15,28,144876.1257063201
C01255,Customer 1255,Mid-Market,North,3188401.2066995422,20,36,159420.0603349771
C01256,Customer 1256,SMB,Central,3284430.890854271,20,33,164221.54454271356
C01257,Customer 1257,SMB,East,3592343.4052378987,21,31,171063.97167799517
C01258,Customer 1258,SMB,East,2990772.5019676145,18,31,166154.0278870897
C01259,Customer 1259,Enterprise,West,3933897.98145542,15,38,262259.86543036136
C01260,Customer 1260,SMB,Central,1729937.907792726,17,21,101761.05339957212
C01261,Customer 1261,SMB,North,3567624.8413821533,23,36,155114.1235383545
C01262,Customer 1262,Mid-Market,South,3491151.3754851758,21,38,166245.3035945322
C01263,Customer 1263,Mid-Market,South,3937611.5336956442,21,41,187505.311128364
C01264,Customer 1264,SMB,Central,2510914.582141847,23,28,109170.19922355856
C01265,Customer 1265,Enterprise,West,2161111.299213784,15,39,144074.08661425224
C01266,Customer 1266,Mid-Market,East,2132479.2121684547,18,35,118471.06734269192
C01267,Customer 1267,SMB,North,2858267.530688239,23,34,124272.50133427125
C01268,Customer 1268,Enterprise,Central,5253308.001872006,19,58,276489.89483536873
C01269,Customer 1269,Mid-Market,West,4599001.008038363,19,46,242052.68463359808
C01270,Customer 1270,Mid-Market,West,2082055.9268294205,12,19,173504.66056911836
C01271,Customer 1271,Mid-Market,Central,2134371.1699864115,17,28,125551.24529331832
C01272,Customer 1272,SMB,South,4493619.166501394,23,38,195374.74636962582
C01273,Customer 1273,Enterprise,South,7665643.664313582,23,64,333288.85497015575
C01274,Customer 1274,Mid-Market,West,5249261.042459806,22,46,238602.77465726392
C01275,Customer 1275,SMB,North,1217129.2009889518,16,20,76070.57506180949
C01276,Customer 1276,Enterprise,South,8195595.801845729,25,59,327823.8320738292
C01277,Customer 1277,SMB,North,2520862.4142446127,19,29,132676.9691707691
C01278,Customer 1278,Enterprise,North,5243371.726802733,25,54,209734.86907210932
C01279,Customer 1279,Mid-Market,Central,4269440.673440745,25,54,170777.6269376298
C01280,Customer 1280,Enterprise,West,6554294.576252253,20,50,327714.72881261265
C01281,Customer 1281,Mid-Market,South,3887917.541594154,25,51,155516.70166376617
C01282,Customer 1282,SMB,South,4679410.193303053,30,50,155980.33977676844
C01283,Customer 1283,SMB,South,4249951.272644963,26,38,163459.6643324986
C01284,Customer 1284,SMB,West,2617198.460970385,21,30,124628.49814144691
C01285,Customer 1285,Mid-Market,Central,3923981.4590968764,16,39,245248.84119355478
C01286,Customer 1286,SMB,Central,2869260.247680963,20,27,143463.01238404814
C01287,Customer 1287,Mid-Market,South,3986054.5717272693,22,45,181184.29871487588
C01288,Customer 1288,SMB,South,4098291.2604819103,23,40,178186.57654269176
C01289,Customer 1289,Mid-Market,South,4595529.481972074,18,41,255307.193442893
C01290,Customer 1290,SMB,West,2404139.968524853,24,32,100172.49868853553
C01291,Customer 1291,Mid-Market,West,1588343.0066199861,17,27,93431.94156588154
C01292,Customer 1292,Mid-Market,West,3362788.5860882243,19,43,176988.8729520118
C01293,Customer 1293,SMB,West,1947900.787692417,18,29,108216.71042735649
C01294,Customer 1294,Enterprise,South,4796703.400547692,16,44,299793.9625342307
C01295,Customer 1295,Enterprise,South,4597769.291002339,20,50,229888.46455011694
C01296,Customer 1296,SMB,South,3147325.431744759,24,36,131138.55965603163
C01297,Customer 1297,Mid-Market,North,4101886.4671169645,24,51,170911.93612987353
C01298,Customer 1298,Enterprise,North,6578823.45771345,21,56,313277.3075101643
C01299,Customer 1299,Mid-Market,East,2528903.4221214904,13,27,194531.03247088386
C01300,Customer 1300,Mid-Market,South,4096433.8813881595,22,49,186201.54006309816
C01301,Customer 1301,Mid-Market,North,3178658.709819166,20,37,158932.9354909583
C01302,Customer 1302,SMB,West,3328931.1548963296,22,37,151315.0524952877
C01303,Customer 1303,SMB,East,2771865.2109987563,26,39,106610.20042302909
C01304,Customer 1304,Mid-Market,South,4324595.941634519,24,53,180191.49756810497
C01305,Customer 1305,Mid-Market,Central,3332737.256774827,17,35,196043.36804557804
C01306,Customer 1306,Mid-Market,Central,2891603.426323012,17,39,170094.3191954713
C01307,Customer 1307,SMB,West,2019265.6672125089,15,18,134617.71114750058
C01308,Customer 1308,Enterprise,East,3100086.611497507,18,45,172227.0339720837
C01309,Customer 1309,Enterprise,North,5193372.787750082,19,58,273335.40988158324
C01310,Customer 1310,SMB,Central,2753156.919093204,22,36,125143.49632241837
C01311,Customer 1311,SMB,South,2555470.9339779667,18,28,141970.60744322036
C01312,Customer 1312,Mid-Market,Central,4239616.997211835,23,53,184331.17379181893
C01313,Customer 1313,Mid-Market,West,3311744.5601259125,20,42,165587.22800629563
C01314,Customer 1314,Mid-Market,North,5984056.702799262,32,68,187001.77196247692
C01315,Customer 1315,Mid-Market,North,2718255.9839418507,20,34,135912.79919709254
C01316,Customer 1316,Mid-Market,East,4333218.185890283,25,52,173328.72743561133
C01317,Customer 1317,Enterprise,West,9151711.74006366,29,99,315576.2668987469
C01318,Customer 1318,Mid-Market,North,3829516.6572638964,27,44,141833.9502690332
C01319,Customer 1319,Mid-Market,East,3408819.3053082465,23,46,148209.53501340203
C01320,Customer 1320,Mid-Market,Central,4001968.839381758,23,48,173998.64519051122
C01321,Customer 1321,Enterprise,West,5210114.953376879,20,61,260505.74766884395
C01322,Customer 1322,SMB,West,2843285.7588688256,23,33,123621.11995081851
C01323,Customer 1323,Mid-Market,North,3030252.3846970065,17,26,178250.1402762945
C01324,Customer 1324,SMB,East,2490760.809817453,22,30,113216.40044624786
C01325,Customer 1325,Enterprise,South,6220924.622014378,18,51,345606.9234452432
C01326,Customer 1326,Mid-Market,Central,3365988.2860676153,20,39,168299.41430338076
C01327,Customer 1327,SMB,South,2841682.261856292,17,25,167157.78010919364
C01328,Customer 1328,Mid-Market,West,4833851.919766206,30,54,161128.39732554022
C01329,Customer 1329,Enterprise,South,7891668.359744343,25,64,315666.73438977374
C01330,Customer 1330,Mid-Market,North,3875591.417161815,16,34,242224.46357261343
C01331,Customer 1331,Mid-Market,East,1624476.5215933472,15,30,108298.43477288981
C01332,Customer 1332,Mid-Market,West,3588735.995435054,23,43,156031.99980152407
C01333,Customer 1333,Mid-Market,West,2508182.4419991677,16,30,156761.40262494798
C01334,Customer 1334,Mid-Market,Central,5151216.365323736,33,62,156097.4656158708
C01335,Customer 1335,Mid-Market,Central,6836852.81024404,30,70,227895.09367480132
C01336,Customer 1336,Enterprise,Central,6239984.7367382925,26,63,239999.4129514728
C01337,Customer 1337,Mid-Market,North,4549778.66990115,32,56,142180.58343441095
C01338,Customer 1338,Mid-Market,West,2887664.978599863,18,29,160425.83214443683
C01339,Customer 1339,Enterprise,Central,4977299.39500604,24,66,207387.47479191833
C01340,Customer 1340,Mid-Market,South,4133522.445410218,22,43,187887.38388228265
C01341,Customer 1341,Enterprise,North,7036570.057602745,26,73,270637.30990779784
C01342,Customer 1342,Enterprise,East,4320710.135542304,24,59,180029.58898092934
C01343,Customer 1343,Mid-Market,West,3629250.697741259,26,44,139586.56529774072
C01344,Customer 1344,Enterprise,West,4539574.14075156,23,68,197372.7887283287
C01345,Customer 1345,Mid-Market,Central,2391498.3054322144,19,27,125868.33186485339
C01346,Customer 1346,SMB,West,3237860.586022882,23,28,140776.54721838617
C01347,Customer 1347,SMB,South,2335054.5496933465,19,22,122897.60787859718
C01348,Customer 1348,Enterprise,South,3447474.0460711312,14,40,246248.14614793795
C01349,Customer 1349,Mid-Market,South,4911040.894898319,26,54,188886.18826531994
C01350,Customer 1350,Mid-Market,North,3515854.387077163,18,36,195325.24372650904
C01351,Customer 1351,SMB,East,2906867.8144350233,28,35,103816.70765839369
C01352,Customer 1352,SMB,Central,4759005.397157015,32,54,148718.91866115673
C01353,Customer 1353,Enterprise,South,5970272.253050388,20,54,298513.61265251937
C01354,Customer 1354,Enterprise,South,3470281.698660172,16,42,216892.60616626075
C01355,Customer 1355,Mid-Market,Central,4770725.925126334,28,49,170383.0687545119
C01356,Customer 1356,SMB,North,3604233.3564229556,18,29,200235.18646794197
C01357,Customer 1357,SMB,West,3492484.6965921023,25,35,139699.3878636841
C01358,Customer 1358,Enterprise,West,6744118.235217024,28,81,240861.36554346513
C01359,Customer 1359,Mid-Market,East,1903157.4411284735,16,26,118947.3400705296
C01360,Customer 1360,Enterprise,North,5792165.816514194,21,61,275817.41983400926
C01361,Customer 1361,Mid-Market,East,3062221.1770428023,20,41,153111.05885214012
C01362,Customer 1362,SMB,South,2087359.8863347468,19,23,109861.0466491972
C01363,Customer 1363,Mid-Market,West,1482833.277419059,9,18,164759.2530465621
C01364,Customer 1364,Enterprise,North,4026548.262490428,14,39,287610.5901778877
C01365,Customer 1365,Mid-Market,West,5250923.520366725,26,53,201958.59693718172
C01366,Customer 1366,Mid-Market,West,3749782.5196474306,18,49,208321.2510915239
C01367,Customer 1367,SMB,North,5179217.13423249,30,45,172640.571141083
C01368,Customer 1368,Mid-Market,North,4142590.1049082996,23,48,180112.61325688259
C01369,Customer 1369,SMB,North,2634529.620681033,21,30,125453.79146100157
C01370,Customer 1370,Mid-Market,South,5697451.633021772,20,45,284872.5816510886
C01371,Customer 1371,Enterprise,North,7862790.402751492,29,92,271130.70354315493
C01372,Customer 1372,Mid-Market,Central,5102637.122901423,23,50,221853.78795223578
C01373,Customer 1373,Enterprise,South,6886137.197082433,21,65,327911.2950991635
C01374,Customer 1374,Mid-Market,East,1420189.1873358784,11,18,129108.1079396253
C01375,Customer 1375,Mid-Market,Central,1505113.7243342442,13,23,115777.97879494185
C01376,Customer 1376,Enterprise,North,4871176.123043598,22,55,221417.09650198172
C01377,Customer 1377,Enterprise,West,4359886.122563133,22,52,198176.64193468785
C01378,Customer 1378,Enterprise,Central,2335602.631883555,13,38,179661.7409141196
C01379,Customer 1379,Enterprise,West,2273778.9857088467,15,30,151585.26571392312
C01380,Customer 1380,SMB,South,3460311.6930718105,24,36,144179.6538779921
C01381,Customer 1381,SMB,South,3695697.241099997,23,34,160682.48874347814
C01382,Customer 1382,Enterprise,North,4451264.376841604,19,52,234277.07246534756
C01383,Customer 1383,SMB,West,1501403.3001122002,11,16,136491.2091011091
C01384,Customer 1384,SMB,Central,4459963.558753453,23,37,193911.4590762371
C01385,Customer 1385,SMB,Central,1955992.670516601,20,32,97799.63352583005
C01386,Customer 1386,Mid-Market,North,4849024.992771474,28,48,173179.46402755263
C01387,Customer 1387,Mid-Market,East,3510250.9519778322,19,36,184750.05010409644
C01388,Customer 1388,Mid-Market,South,3828193.085469737,18,33,212677.39363720763
C01389,Customer 1389,SMB,Central,1868820.3428133891,17,23,109930.60840078759
C01390,Customer 1390,SMB,North,1303425.670634055,15,20,86895.044708937
C01391,Customer 1391,Mid-Market,Central,5288307.788713521,23,44,229926.42559624006
C01392,Customer 1392,Mid-Market,Central,3594457.2374438755,29,44,123946.80129116811
C01393,Customer 1393,SMB,North,2601414.2175284727,27,36,96348.67472327677
C01394,Customer 1394,SMB,North,3113578.065100798,20,28,155678.90325503988
C01395,Customer 1395,Mid-Market,Central,2397642.2343923743,19,32,126191.69654696707
C01396,Customer 1396,Mid-Market,North,4381866.350896512,25,50,175274.6540358605
C01397,Customer 1397,Mid-Market,West,5361480.462326943,22,59,243703.65737849742
C01398,Customer 1398,Mid-Market,Central,4235643.397961992,20,40,211782.1698980996
C01399,Customer 1399,Mid-Market,West,2696919.5369657124,18,33,149828.8631647618
C01400,Customer 1400,SMB,South,3746452.858323813,20,34,187322.64291619064
C01401,Customer 1401,SMB,South,3019909.8302334794,20,27,150995.49151167396
C01402,Customer 1402,Mid-Market,North,2827997.7695683492,20,45,141399.88847841747
C01403,Customer 1403,Mid-Market,Central,6297006.301232419,28,55,224893.0821868721
C01404,Customer 1404,Mid-Market,South,2761170.3280137256,14,30,197226.4520009804
C01405,Customer 1405,Enterprise,North,3872235.8724544477,20,47,193611.79362272238
C01406,Customer 1406,Mid-Market,South,3383670.8824841655,23,41,147116.1253253985
C01407,Customer 1407,Enterprise,Central,6169915.901668077,24,63,257079.8292361699
C01408,Customer 1408,Mid-Market,North,2314370.3659241335,18,35,128576.13144022964
C01409,Customer 1409,Enterprise,Central,4264546.102487396,18,49,236919.22791596648
C01410,Customer 1410,Mid-Market,East,3309517.045853054,22,38,150432.59299332064
C01411,Customer 1411,SMB,Central,2524864.06248556,18,28,140270.22569364222
C01412,Customer 1412,Mid-Market,Central,4947522.831491073,27,53,183241.5863515212
C01413,Customer 1413,Mid-Market,Central,3724039.0312233986,26,56,143232.27043166917
